SetID	P.value	N.Marker.All	N.Marker.Test	cMAC	cMAF	medANDav_Pheno	Carriers_AvPheno	nonCarriers_AvPheno	AvDiff_Pheno	Carriers_medianPheno	nonCarriers_medianPheno	medianDiff_Pheno	no_of_carriers	P_regression	BETA_noOfMutations	BETA_L95	BETA_U95	eff_estimate	eff_stdErr	chr	start	end	gene_type	strand	additional_info1	additional_info2	exome_wide_check
Gene1125	0.0942359011843199	10	10	39	0.0065	48_48.61	56.286	48.234	8.051	58	47.5	10.5	14	0.176832092440769	3.403	-1.524	8.33	3.403	2.514	1	1686500	1687500	protein_coding	+	info1125	info1125	NA
Gene514	0.0947356320670265	10	6	20	0.003333	48_48.61	56.2	48.348	7.852	51	47.5	3.5	10	0.404589112434238	3.599	-4.852	12.049	3.599	4.312	1	770000	771000	non_coding	-	info514	info514	NA
Gene1046	0.0964269695395517	10	10	38	0.006333	48_48.61	46.179	48.86	-2.682	39	49	-10	28	0.961967591856484	0.189	-7.585	7.964	0.189	3.967	1	1568000	1569000	non_coding	-	info1046	info1046	NA
Gene390	0.0971458876620173	10	5	13	0.002167	48_48.61	34.583	49.194	-14.611	17.5	49	-31.5	12	0.16554882737556	-10.78	-25.979	4.419	-10.78	7.755	1	584000	585000	non_coding	-	info390	info390	NA
Gene814	0.099035197089552	10	8	20	0.003333	48_48.61	48.583	48.611	-0.028	43.5	48	-4.5	12	0.882946412914022	0.737	-9.068	10.542	0.737	5.003	1	1220000	1221000	non_coding	-	info814	info814	NA
Gene190	0.0994945647570522	10	8	32	0.005333	48_48.61	49.042	48.572	0.469	46.5	48	-1.5	24	0.623153390716539	2.177	-6.497	10.852	2.177	4.426	1	284000	285000	non_coding	-	info190	info190	NA
Gene1432	0.0995359159553796	10	8	36	0.006	48_48.61	41.958	49.188	-7.23	36	49	-13	24	0.653504219508868	-1.6	-8.581	5.38	-1.6	3.562	1	2147000	2148000	non_coding	-	info1432	info1432	NA
Gene50	0.0999654506015488	10	10	39	0.0065	48_48.61	48.4	48.629	-0.229	50	48	2	25	0.853478063303946	-0.603	-6.995	5.79	-0.603	3.262	1	74000	75000	non_coding	-	info50	info50	NA
Gene1238	0.101630494354232	10	8	28	0.004667	48_48.61	56.043	47.993	8.051	65	47	18	23	0.118515325257903	7.682	-1.935	17.298	7.682	4.906	1	1856000	1857000	non_coding	-	info1238	info1238	NA
Gene1002	0.102588029346701	10	8	38	0.006333	48_48.61	45.304	48.884	-3.58	39	48	-9	23	0.625094147742597	-1.815	-9.086	5.456	-1.815	3.71	1	1502000	1503000	non_coding	-	info1002	info1002	NA
Gene655	0.102799283304989	10	8	45	0.0075	48_48.61	43.6	49.065	-5.465	49	48	1	25	0.497667013224853	1.814	-3.422	7.049	1.814	2.671	1	981500	982500	protein_coding	+	info655	info655	NA
Gene9	0.103896707984288	10	10	49	0.008167	48_48.61	50.6	48.468	2.132	56	47.5	8.5	20	0.63298356083958	1.236	-3.832	6.305	1.236	2.586	1	12500	13500	protein_coding	+	info9	info9	NA
Gene495	0.104085157552211	10	5	30	0.005	48_48.61	48	48.633	-0.633	37	48	-11	11	0.775100461440329	0.848	-4.964	6.66	0.848	2.965	1	741500	742500	protein_coding	+	info495	info495	NA
Gene1079	0.105391000516877	10	7	22	0.003667	48_48.61	47.867	48.649	-0.782	46	48	-2	15	0.827928089021338	-1.005	-10.063	8.052	-1.005	4.621	1	1617500	1618500	protein_coding	+	info1079	info1079	NA
Gene877	0.10562950845826	10	3	8	0.001333	48_48.61	48.125	48.623	-0.498	40.5	48	-7.5	8	0.962720769376263	0.493	-20.169	21.155	0.493	10.542	1	1314500	1315500	protein_coding	+	info877	info877	NA
Gene75	0.105669293556057	10	5	17	0.002833	48_48.61	56.273	48.318	7.954	54	48	6	11	0.346090412960961	5.224	-5.625	16.073	5.224	5.535	1	111500	112500	protein_coding	+	info75	info75	NA
Gene1319	0.105789857258877	10	10	37	0.006167	48_48.61	50.64	48.425	2.215	52	48	4	25	0.270665425301298	3.805	-2.952	10.562	3.805	3.448	1	1977500	1978500	protein_coding	+	info1319	info1319	NA
Gene1026	0.106093009058028	10	5	28	0.004667	48_48.61	39.348	49.379	-10.031	44	48	-4	23	0.0576845801547354	-9.328	-18.923	0.266	-9.328	4.895	1	1538000	1539000	non_coding	-	info1026	info1026	NA
Gene283	0.107433103906984	10	10	39	0.0065	48_48.61	47.474	48.687	-1.213	39	48	-9	19	0.360198291446067	-2.85	-8.946	3.246	-2.85	3.11	1	423500	424500	protein_coding	+	info283	info283	NA
Gene591	0.10786024902102	10	3	18	0.003	48_48.61	51.111	48.45	2.661	50.5	47.5	3	18	0.744685186658734	2.332	-11.692	16.357	2.332	7.156	1	885500	886500	protein_coding	+	info591	info591	NA
Gene856	0.108154049355389	10	9	21	0.0035	48_48.61	63.083	48.007	15.076	69.5	46.5	23	12	0.20774284185722	5.729	-3.164	14.622	5.729	4.537	1	1283000	1284000	non_coding	-	info856	info856	NA
Gene750	0.109842177861619	10	9	34	0.005667	48_48.61	51	48.412	2.588	49	48	1	23	0.887130265791966	0.499	-6.38	7.377	0.499	3.509	1	1124000	1125000	non_coding	-	info750	info750	NA
Gene1401	0.109887846342569	10	10	65	0.010833	48_48.61	54.25	47.937	6.313	57.5	46	11.5	32	0.592843038815695	1.253	-3.335	5.841	1.253	2.341	1	2100500	2101500	protein_coding	+	info1401	info1401	NA
Gene132	0.110285181765895	10	7	27	0.0045	48_48.61	41.35	49.129	-7.779	39	48.5	-9.5	20	0.175786631029686	-6.388	-15.614	2.838	-6.388	4.707	1	197000	198000	non_coding	-	info132	info132	NA
Gene429	0.111703181900115	10	9	38	0.006333	48_48.61	47.35	48.7	-1.35	39.5	48	-8.5	20	0.724307225060508	1.193	-5.428	7.814	1.193	3.378	1	642500	643500	protein_coding	+	info429	info429	NA
Gene1149	0.112168474464259	10	6	23	0.003833	48_48.61	25.875	49.891	-24.016	22	49	-27	16	0.00310987903343341	-14.532	-24.085	-4.979	-14.532	4.874	1	1722500	1723500	protein_coding	+	info1149	info1149	NA
Gene1240	0.112672777444916	10	9	31	0.005167	48_48.61	49.958	48.493	1.466	49.5	48	1.5	24	0.186421520037026	5.298	-2.543	13.139	5.298	4	1	1859000	1860000	non_coding	-	info1240	info1240	NA
Gene58	0.112890786279267	10	4	12	0.002	48_48.61	48.167	48.628	-0.462	43	48	-5	12	0.968646744467971	-0.341	-17.34	16.658	-0.341	8.673	1	86000	87000	non_coding	-	info58	info58	NA
Gene438	0.113049719002702	10	10	41	0.006833	48_48.61	50.15	48.5	1.65	56.5	47.5	9	20	0.583455961417182	1.75	-4.499	8	1.75	3.188	1	656000	657000	non_coding	-	info438	info438	NA
Gene628	0.113931089923772	10	10	51	0.0085	48_48.61	48.769	48.595	0.174	47.5	48	-0.5	26	0.734805655394098	-0.949	-6.432	4.535	-0.949	2.798	1	941000	942000	non_coding	-	info628	info628	NA
Gene535	0.115177879979928	10	10	39	0.0065	48_48.61	53.25	48.207	5.043	51	47.5	3.5	24	0.304533917850668	3.655	-3.31	10.62	3.655	3.554	1	801500	802500	protein_coding	+	info535	info535	NA
Gene901	0.115325135890509	10	6	13	0.002167	48_48.61	64.143	48.239	15.904	67	48	19	7	0.447257698823212	4.374	-6.891	15.64	4.374	5.748	1	1350500	1351500	protein_coding	+	info901	info901	NA
Gene1008	0.115864108680068	10	9	27	0.0045	48_48.61	42.733	48.919	-6.186	35	48	-13	15	0.704218517088836	-1.545	-9.514	6.424	-1.545	4.066	1	1511000	1512000	non_coding	-	info1008	info1008	NA
Gene930	0.116321350364888	10	8	36	0.006	48_48.61	50.333	48.48	1.853	56	47	9	21	0.675359627022081	1.326	-4.873	7.526	1.326	3.163	1	1394000	1395000	non_coding	-	info930	info930	NA
Gene973	0.118258081695447	10	7	20	0.003333	48_48.61	60.364	48.163	12.201	65	47	18	11	0.107110970937785	6.788	-1.443	15.019	6.788	4.2	1	1458500	1459500	protein_coding	+	info973	info973	NA
Gene662	0.119108560965901	10	7	12	0.002	48_48.61	32.857	48.986	-16.129	37	49	-12	7	0.346601738132072	-4.776	-14.706	5.154	-4.776	5.066	1	992000	993000	non_coding	-	info662	info662	NA
Gene35	0.119207231094688	10	10	41	0.006833	48_48.61	39.619	49.287	-9.668	40	49	-9	21	0.873926015900647	-0.457	-6.103	5.188	-0.457	2.881	1	51500	52500	protein_coding	+	info35	info35	NA
Gene713	0.119242399250464	10	9	34	0.005667	48_48.61	54.412	48.261	6.15	67	47	20	17	0.200353989303152	4.365	-2.301	11.031	4.365	3.401	1	1068500	1069500	protein_coding	+	info713	info713	NA
Gene612	0.119251753150617	10	6	18	0.003	48_48.61	51.056	48.454	2.602	47	48	-1	18	0.867262453763467	1.201	-12.866	15.267	1.201	7.177	1	917000	918000	non_coding	-	info612	info612	NA
Gene506	0.12011387347567	10	8	26	0.004333	48_48.61	47.524	48.692	-1.168	49	48	1	21	0.791447241354721	-1.24	-10.421	7.942	-1.24	4.685	1	758000	759000	non_coding	-	info506	info506	NA
Gene501	0.120172627816649	10	10	34	0.005667	48_48.61	36.25	49.685	-13.435	33	49	-16	24	0.00884584826685776	-10.929	-19.056	-2.801	-10.929	4.147	1	750500	751500	protein_coding	+	info501	info501	NA
Gene1295	0.120269417392032	10	8	32	0.005333	48_48.61	50.412	48.502	1.91	51	47	4	17	0.586177217166112	-1.662	-7.641	4.316	-1.662	3.05	1	1941500	1942500	protein_coding	+	info1295	info1295	NA
Gene1131	0.120557012185644	10	10	38	0.006333	48_48.61	53.138	48.125	5.012	48	48	0	29	0.762303162125635	1.205	-6.596	9.006	1.205	3.98	1	1695500	1696500	protein_coding	+	info1131	info1131	NA
Gene755	0.121193944164001	10	7	21	0.0035	48_48.61	29.474	49.904	-20.43	23	49	-26	19	0.0307463412602962	-12.562	-23.903	-1.22	-12.562	5.787	1	1131500	1132500	protein_coding	+	info755	info755	NA
Gene872	0.121596515292723	10	7	22	0.003667	48_48.61	58.429	48.129	10.299	68	48	20	14	0.205454030272258	6.174	-3.362	15.71	6.174	4.865	1	1307000	1308000	non_coding	-	info872	info872	NA
Gene21	0.121620887566299	10	10	31	0.005167	48_48.61	52.5	48.302	4.198	51	48	3	22	0.673971215324923	1.72	-6.284	9.724	1.72	4.084	1	30500	31500	protein_coding	+	info21	info21	NA
Gene1237	0.122125050714812	10	7	23	0.003833	48_48.61	58.562	48.049	10.513	60.5	46.5	14	16	0.0946124028732972	8.282	-1.398	17.963	8.282	4.939	1	1854500	1855500	protein_coding	+	info1237	info1237	NA
Gene136	0.122437129437017	10	10	63	0.0105	48_48.61	41.212	49.524	-8.312	36	49	-13	33	0.285959458870374	-2.667	-7.557	2.223	-2.667	2.495	1	203000	204000	non_coding	-	info136	info136	NA
Gene676	0.12402067662678	10	8	42	0.007	48_48.61	43.357	49.151	-5.794	42.5	48.5	-6	28	0.269127363699756	-3.431	-9.506	2.643	-3.431	3.099	1	1013000	1014000	non_coding	-	info676	info676	NA
Gene1242	0.124250120683219	10	10	51	0.0085	48_48.61	50.684	48.309	2.375	49.5	47.5	2	38	0.555522831765117	2.093	-4.858	9.044	2.093	3.546	1	1862000	1863000	non_coding	-	info1242	info1242	NA
Gene442	0.12512566546658	10	8	32	0.005333	48_48.61	62.364	48.087	14.277	67	48	19	11	0.0998086910795356	4.848	-0.907	10.603	4.848	2.936	1	662000	663000	non_coding	-	info442	info442	NA
Gene368	0.126057834078242	10	9	48	0.008	48_48.61	44	49.047	-5.047	42.5	49	-6.5	26	0.89697771678189	-0.395	-6.373	5.582	-0.395	3.05	1	551000	552000	non_coding	-	info368	info368	NA
Gene486	0.127417780102421	10	7	40	0.006667	48_48.61	48.788	48.588	0.2	51	48	3	33	0.7834672121967	-1.132	-9.202	6.937	-1.132	4.117	1	728000	729000	non_coding	-	info486	info486	NA
Gene622	0.127566403634679	10	9	38	0.006333	48_48.61	43.348	49.047	-5.699	42	48	-6	23	0.68537420402062	-1.222	-7.128	4.684	-1.222	3.013	1	932000	933000	non_coding	-	info622	info622	NA
Gene45	0.128477853279155	10	9	43	0.007167	48_48.61	46.211	48.772	-2.562	48	48	0	19	0.882336593881708	0.393	-4.813	5.6	0.393	2.656	1	66500	67500	protein_coding	+	info45	info45	NA
Gene1409	0.128551394801796	10	2	4	0.000667	48_48.61	61	48.527	12.473	61	48	13	2	0.5071740506033	6.934	-13.533	27.401	6.934	10.443	1	2112500	2113500	protein_coding	+	info1409	info1409	NA
Gene934	0.129570490650455	10	6	25	0.004167	48_48.61	50.857	48.5	2.357	57	47.5	9.5	14	0.66826135614814	-1.664	-9.269	5.94	-1.664	3.88	1	1400000	1401000	non_coding	-	info934	info934	NA
Gene451	0.131229068138079	10	9	43	0.007167	48_48.61	57.696	47.856	9.84	58	46	12	23	0.248601883742847	3.317	-2.307	8.94	3.317	2.869	1	675500	676500	protein_coding	+	info451	info451	NA
Gene404	0.131234707325468	10	3	8	0.001333	48_48.61	67	48.235	18.765	71	47.5	23.5	6	0.298197237914314	9.028	-7.951	26.007	9.028	8.663	1	605000	606000	non_coding	-	info404	info404	NA
Gene1392	0.131270091219932	10	9	24	0.004	48_48.61	52.235	48.392	3.843	48	48	0	17	0.559206340070485	2.714	-6.383	11.811	2.714	4.641	1	2087000	2088000	non_coding	-	info1392	info1392	NA
Gene641	0.131416386683188	10	10	37	0.006167	48_48.61	53.16	48.196	4.964	56	47	9	25	0.235979603934512	4.479	-2.914	11.872	4.479	3.772	1	960500	961500	protein_coding	+	info641	info641	NA
Gene292	0.132159144554926	10	2	14	0.002333	48_48.61	49.286	48.594	0.692	42	48	-6	7	0.857734022907526	1.006	-9.983	11.995	1.006	5.607	1	437000	438000	non_coding	-	info292	info292	NA
Gene780	0.133045560816511	10	9	31	0.005167	48_48.61	45.148	48.952	-3.804	39	49	-10	27	0.339613895308836	-4.566	-13.922	4.79	-4.566	4.774	1	1169000	1170000	non_coding	-	info780	info780	NA
Gene1287	0.133113175728838	10	8	21	0.0035	48_48.61	43.333	48.888	-5.554	37	49	-12	15	0.378853344340214	-4.616	-14.882	5.649	-4.616	5.238	1	1929500	1930500	protein_coding	+	info1287	info1287	NA
Gene1324	0.133499274398374	10	9	38	0.006333	48_48.61	49.25	48.554	0.696	49.5	48	1.5	24	0.908750481702058	0.364	-5.852	6.58	0.364	3.172	1	1985000	1986000	non_coding	-	info1324	info1324	NA
Gene149	0.134544280078131	10	9	27	0.0045	48_48.61	56.857	47.989	8.868	54	47	7	21	0.0359754842261689	9.445	0.659	18.231	9.445	4.483	1	222500	223500	protein_coding	+	info149	info149	NA
Gene648	0.13522183631889	10	6	18	0.003	48_48.61	57.643	48.168	9.475	82.5	48	34.5	14	0.576487152799011	3.292	-8.248	14.833	3.292	5.888	1	971000	972000	non_coding	-	info648	info648	NA
Gene409	0.136693129261984	10	10	36	0.006	48_48.61	42.333	49.156	-6.822	41.5	49	-7.5	24	0.442387055565142	-2.968	-10.531	4.595	-2.968	3.859	1	612500	613500	protein_coding	+	info409	info409	NA
Gene456	0.137238272358342	10	9	39	0.0065	48_48.61	44.895	48.861	-3.966	50	48	2	19	0.265995321197596	-3.105	-8.566	2.356	-3.105	2.786	1	683000	684000	non_coding	-	info456	info456	NA
Gene842	0.137783114813089	10	5	20	0.003333	48_48.61	40	49.16	-9.16	31.5	48.5	-17	18	0.201581207301621	-7.901	-19.999	4.198	-7.901	6.173	1	1262000	1263000	non_coding	-	info842	info842	NA
Gene611	0.138576740526687	10	8	36	0.006	48_48.61	48.955	48.583	0.372	41	48	-7	22	0.429655794332908	-2.787	-9.694	4.12	-2.787	3.524	1	915500	916500	protein_coding	+	info611	info611	NA
Gene34	0.140036208667787	10	9	35	0.005833	48_48.61	40.429	49.226	-8.797	33	48	-15	21	0.378456465120566	-3.365	-10.841	4.112	-3.365	3.815	1	50000	51000	non_coding	-	info34	info34	NA
Gene380	0.140434161446465	10	8	31	0.005167	48_48.61	43.579	48.95	-5.371	40	48	-8	19	0.522501701119805	-2.482	-10.082	5.117	-2.482	3.877	1	569000	570000	non_coding	-	info380	info380	NA
Gene247	0.140502855167994	10	9	25	0.004167	48_48.61	41.643	48.951	-7.308	26.5	48.5	-22	14	0.735939549916489	-1.399	-9.524	6.726	-1.399	4.146	1	369500	370500	protein_coding	+	info247	info247	NA
Gene952	0.140797347959268	10	6	20	0.003333	48_48.61	52.231	48.446	3.785	54	48	6	13	0.692488261602444	1.981	-7.828	11.79	1.981	5.005	1	1427000	1428000	non_coding	-	info952	info952	NA
Gene99	0.142113486785477	10	9	25	0.004167	48_48.61	53.727	48.415	5.312	55	48	7	11	0.443059140770224	2.208	-3.427	7.843	2.208	2.875	1	147500	148500	protein_coding	+	info99	info99	NA
Gene939	0.142277735897735	10	10	33	0.0055	48_48.61	43.24	49.098	-5.858	37	49	-12	25	0.0792356841714711	-7.097	-14.994	0.801	-7.097	4.029	1	1407500	1408500	protein_coding	+	info939	info939	NA
Gene663	0.143367262460268	10	2	6	0.001	48_48.61	48	48.616	-0.616	44	48	-4	3	0.938888589980041	-0.654	-17.353	16.046	-0.654	8.52	1	993500	994500	protein_coding	+	info663	info663	NA
Gene496	0.143654693933985	10	9	27	0.0045	48_48.61	52.211	48.367	3.844	49	48	1	19	0.438807211651215	3.571	-5.457	12.598	3.571	4.606	1	743000	744000	non_coding	-	info496	info496	NA
Gene121	0.143923839650011	10	8	36	0.006	48_48.61	45.1	49	-3.9	53.5	47.5	6	30	0.214127809421078	-5.397	-13.893	3.099	-5.397	4.335	1	180500	181500	protein_coding	+	info121	info121	NA
Gene807	0.143969320857587	10	8	24	0.004	48_48.61	52	48.493	3.507	49	48	1	10	0.590957656854199	-1.882	-8.737	4.973	-1.882	3.498	1	1209500	1210500	protein_coding	+	info807	info807	NA
Gene94	0.144207187493303	10	7	24	0.004	48_48.61	44.529	48.855	-4.326	45	48	-3	17	0.477662479391408	-3.303	-12.408	5.802	-3.303	4.646	1	140000	141000	non_coding	-	info94	info94	NA
Gene398	0.145693260822729	10	8	28	0.004667	48_48.61	44.474	48.89	-4.416	49	48	1	19	0.430654792411806	-3.433	-11.961	5.094	-3.433	4.351	1	596000	597000	non_coding	-	info398	info398	NA
Gene207	0.14608803431109	10	8	41	0.006833	48_48.61	51.407	48.333	3.074	49	48	1	27	0.682043889243321	1.454	-5.496	8.405	1.454	3.546	1	309500	310500	protein_coding	+	info207	info207	NA
Gene919	0.147345594076761	10	10	33	0.0055	48_48.61	48.913	48.585	0.328	49	48	1	23	0.555961337054091	-2.319	-10.031	5.392	-2.319	3.934	1	1377500	1378500	protein_coding	+	info919	info919	NA
Gene574	0.148354351726188	10	9	42	0.007	48_48.61	48.2	48.647	-0.447	46	48	-2	25	0.953637835849655	0.196	-6.406	6.798	0.196	3.368	1	860000	861000	non_coding	-	info574	info574	NA
Gene370	0.14929655891822	10	7	21	0.0035	48_48.61	50.455	48.54	1.915	57	47	10	11	0.632573657205779	2.206	-6.827	11.238	2.206	4.609	1	554000	555000	non_coding	-	info370	info370	NA
Gene1202	0.151931602006057	10	6	14	0.002333	48_48.61	33.75	49.017	-15.267	35	48.5	-13.5	8	0.28048743135096	-5.186	-14.587	4.215	-5.186	4.796	1	1802000	1803000	non_coding	-	info1202	info1202	NA
Gene465	0.151938622948565	10	8	32	0.005333	48_48.61	42.118	49	-6.882	33	48	-15	17	0.354959669823204	-3.246	-10.112	3.62	-3.246	3.503	1	696500	697500	protein_coding	+	info465	info465	NA
Gene1377	0.152044018712807	10	4	17	0.002833	48_48.61	34.357	49.308	-14.951	30.5	49	-18.5	14	0.134297006986659	-9.405	-21.682	2.872	-9.405	6.264	1	2064500	2065500	protein_coding	+	info1377	info1377	NA
Gene485	0.153459023932649	10	6	28	0.004667	48_48.61	56.889	48.082	8.807	65	47	18	18	0.214756559783293	5.389	-3.107	13.886	5.389	4.335	1	726500	727500	protein_coding	+	info485	info485	NA
Gene1227	0.153664405099719	10	9	22	0.003667	48_48.61	45.059	48.823	-3.764	44	49	-5	17	0.914153572643791	-0.559	-10.717	9.599	-0.559	5.183	1	1839500	1840500	protein_coding	+	info1227	info1227	NA
Gene1396	0.153788463851962	10	9	27	0.0045	48_48.61	55.917	47.975	7.942	55.5	46.5	9	24	0.322638804431363	5.249	-5.135	15.633	5.249	5.298	1	2093000	2094000	non_coding	-	info1396	info1396	NA
Gene1162	0.153857900910013	10	9	27	0.0045	48_48.61	46.083	48.715	-2.632	47.5	48	-0.5	12	0.835297271775332	-0.718	-7.479	6.043	-0.718	3.449	1	1742000	1743000	non_coding	-	info1162	info1162	NA
Gene1105	0.154397017611136	10	9	33	0.0055	48_48.61	41.92	49.218	-7.298	31	48	-17	25	0.349827626892154	-4.104	-12.693	4.486	-4.104	4.382	1	1656500	1657500	protein_coding	+	info1105	info1105	NA
Gene1017	0.154831968414799	10	9	28	0.004667	48_48.61	54.615	48.338	6.277	57	47	10	13	0.814889907678406	0.848	-6.248	7.945	0.848	3.621	1	1524500	1525500	protein_coding	+	info1017	info1017	NA
Gene399	0.154923119893145	10	6	29	0.004833	48_48.61	43.571	48.857	-5.285	45	48	-3	14	0.524504373850153	2.021	-4.196	8.239	2.021	3.172	1	597500	598500	protein_coding	+	info399	info399	NA
Gene1023	0.15505593290113	10	10	33	0.0055	48_48.61	61.947	47.708	14.239	68	47	21	19	0.0755323553883731	6.484	-0.641	13.609	6.484	3.635	1	1533500	1534500	protein_coding	+	info1023	info1023	NA
Gene401	0.155263280706429	10	7	22	0.003667	48_48.61	47.381	48.703	-1.322	42	48	-6	21	0.610820214719611	-3.179	-15.407	9.05	-3.179	6.239	1	600500	601500	protein_coding	+	info401	info401	NA
Gene199	0.15624477393941	10	9	40	0.006667	48_48.61	43.188	48.915	-5.728	41	49	-8	16	0.824721767004641	-0.55	-5.408	4.309	-0.55	2.479	1	297500	298500	protein_coding	+	info199	info199	NA
Gene1012	0.156376155535096	10	10	20	0.003333	48_48.61	60.75	48.446	12.304	62.5	48	14.5	4	0.566018319824895	1.58	-3.809	6.968	1.58	2.749	1	1517000	1518000	non_coding	-	info1012	info1012	NA
Gene1157	0.158225363942303	10	8	40	0.006667	48_48.61	51.444	48.33	3.115	51	48	3	27	0.512070499100308	2.318	-4.602	9.237	2.318	3.531	1	1734500	1735500	protein_coding	+	info1157	info1157	NA
Gene97	0.15862735438789	10	7	29	0.004833	48_48.61	43.522	49.032	-5.511	39	49	-10	23	0.250483420662936	-5.463	-14.761	3.836	-5.463	4.744	1	144500	145500	protein_coding	+	info97	info97	NA
Gene391	0.159827916329789	10	10	28	0.004667	48_48.61	55.5	48.17	7.33	56.5	47.5	9	18	0.618970840998231	1.759	-5.167	8.685	1.759	3.534	1	585500	586500	protein_coding	+	info391	info391	NA
Gene62	0.159870417672793	10	10	45	0.0075	48_48.61	49.926	48.48	1.446	53	47	6	27	0.877919310320824	0.473	-5.562	6.509	0.473	3.079	1	92000	93000	non_coding	-	info62	info62	NA
Gene424	0.1613422192442	10	9	30	0.005	48_48.61	49.423	48.533	0.89	50	47.5	2.5	26	0.760954091469421	1.429	-7.771	10.63	1.429	4.694	1	635000	636000	non_coding	-	info424	info424	NA
Gene1136	0.161753141031807	10	9	20	0.003333	48_48.61	50.231	48.537	1.694	48	48	0	13	0.384777623161164	3.825	-4.787	12.436	3.825	4.394	1	1703000	1704000	non_coding	-	info1136	info1136	NA
Gene187	0.163489109619036	10	6	14	0.002333	48_48.61	61.091	48.135	12.956	69	48	21	11	0.245182498789267	7.733	-5.283	20.75	7.733	6.641	1	279500	280500	protein_coding	+	info187	info187	NA
Gene402	0.164060346003538	10	8	35	0.005833	48_48.61	47.057	48.815	-1.758	54	47	7	35	0.691814102486449	-2.093	-12.429	8.244	-2.093	5.274	1	602000	603000	non_coding	-	info402	info402	NA
Gene104	0.164079265688816	10	6	11	0.001833	48_48.61	61.4	48.393	13.007	56	48	8	5	0.221155221949116	6.968	-4.171	18.108	6.968	5.683	1	155000	156000	non_coding	-	info104	info104	NA
Gene616	0.166354405637097	10	7	32	0.005333	48_48.61	54.667	48.154	6.513	49	48	1	21	0.346415111743967	3.915	-4.222	12.052	3.915	4.152	1	923000	924000	non_coding	-	info616	info616	NA
Gene1267	0.166422625911384	10	5	16	0.002667	48_48.61	54.7	48.4	6.3	59	47.5	11.5	10	0.297084936486589	5.659	-4.959	16.276	5.659	5.417	1	1899500	1900500	protein_coding	+	info1267	info1267	NA
Gene1099	0.16738115696052	10	10	51	0.0085	48_48.61	55.556	47.923	7.632	54	46	8	27	0.461103182677565	1.864	-3.087	6.816	1.864	2.526	1	1647500	1648500	protein_coding	+	info1099	info1099	NA
Gene1368	0.168139585660655	10	5	27	0.0045	48_48.61	56.933	48.172	8.761	69	47	22	15	0.428666574799859	3.264	-4.808	11.336	3.264	4.119	1	2051000	2052000	non_coding	-	info1368	info1368	NA
Gene1245	0.168709503265104	10	10	34	0.005667	48_48.61	46.833	48.764	-1.931	40	48.5	-8.5	24	0.864721941626888	0.714	-7.497	8.925	0.714	4.189	1	1866500	1867500	protein_coding	+	info1245	info1245	NA
Gene134	0.168939830579698	10	9	39	0.0065	48_48.61	44.64	48.971	-4.331	42	48	-6	25	0.977889716265255	0.097	-6.79	6.984	0.097	3.514	1	200000	201000	non_coding	-	info134	info134	NA
